TransactionId,CustId,TransactionType,TransactionAmount
24674000001,49857,debit,32451
24675000001,6701,credit,1762
24676000001,25478,debit,37952
24677000001,33909,credit,31540
24678000001,14785,credit,11396
24679000001,77037,debit,37063
24680000001,60046,debit,41369
24681000001,484,debit,13144
24682000001,80904,credit,38867
24683000001,88501,debit,38006
24684000001,3944,credit,20011
24685000001,38516,debit,26438
24686000001,48311,credit,38461
24687000001,16850,credit,12836
24688000001,42472,debit,33885
24689000001,57992,credit,21160
24690000001,20801,debit,32772
24691000001,15717,debit,37226
24692000001,81496,debit,36105
24693000001,10219,credit,46933
24694000001,52373,debit,21824
24695000001,78731,credit,40123
24696000001,26419,credit,839
24697000001,99021,debit,25839
24698000001,73074,credit,41141
24699000001,17651,debit,15205
24700000001,53117,debit,44939
24701000001,75208,debit,21778
24702000001,73179,debit,12623
24703000001,11745,debit,42823
24704000001,92722,debit,28976
24705000001,43415,debit,5226
24706000001,42529,debit,20945
24707000001,43437,credit,26299
24708000001,32180,debit,9192
24709000001,73357,credit,14013
24710000001,15,debit,15458
24711000001,17878,debit,9461
24712000001,80943,debit,7199
24713000001,83392,debit,48928
24714000001,37516,credit,42105
24715000001,46074,credit,43703
24716000001,98214,debit,20996
24717000001,83194,debit,33566
24718000001,65130,credit,43953
24719000001,12618,credit,3891
24720000001,94704,debit,16996
24721000001,64555,credit,23021
24722000001,91583,credit,26755
24723000001,50615,debit,24963
24724000001,78051,credit,7215
24725000001,30291,debit,38148
24726000001,60139,debit,29633
24727000001,92863,credit,14297
24728000001,48028,debit,29022
24729000001,28692,credit,11594
24730000001,15175,credit,17563
24731000001,42059,debit,13968
24732000001,47253,debit,13145
24733000001,87884,credit,12559
24734000001,45278,credit,14479
24735000001,77654,credit,10455
24736000001,8637,debit,32590
24737000001,40381,credit,48355
24738000001,18377,debit,33617
24739000001,96454,credit,25444
24740000001,58284,credit,13015
24741000001,34910,debit,28177
24742000001,96440,credit,35407
24743000001,52218,debit,295
24744000001,89623,debit,12845
24745000001,65687,debit,11132
24746000001,1344,credit,46020
24747000001,64852,credit,41932
24748000001,39945,credit,833
24749000001,18613,debit,45366
24750000001,75234,debit,12945
24751000001,51134,debit,19176
24752000001,40535,debit,5662
24753000001,43445,debit,27408
24754000001,31740,credit,38590
24755000001,25502,credit,19082
24756000001,51430,debit,46160
24757000001,75443,credit,17400
24758000001,93718,credit,3098
24759000001,33624,credit,6090
24760000001,97894,credit,33625
24761000001,65152,credit,5831
24762000001,7188,credit,23503
24763000001,34587,credit,26644
24764000001,73051,credit,41064
24765000001,3679,credit,29773
24766000001,58657,debit,4136
24767000001,86072,debit,28261
24768000001,43976,credit,6749
24769000001,37712,debit,23732
24770000001,78964,credit,41169
24771000001,1081,debit,21123
24772000001,33235,credit,8657
24773000001,91170,credit,8621
24774000001,87724,debit,26991
24775000001,77791,credit,22044
24776000001,19992,debit,12765
24777000001,43059,debit,49247
24778000001,57622,debit,43320
24779000001,5675,credit,13718
24780000001,40006,credit,19242
24781000001,39078,credit,7898
24782000001,71719,debit,19103
24783000001,69765,credit,4505
24784000001,60046,credit,20448
24785000001,2427,credit,21190
24786000001,23761,credit,48371
24787000001,86510,debit,7873
24788000001,63535,credit,30612
24789000001,3850,debit,39744
24790000001,64957,credit,13955
24791000001,56647,debit,6829
24792000001,50715,debit,14589
24793000001,65133,credit,19282
24794000001,1363,credit,43305
24795000001,68330,credit,39958
24796000001,65240,debit,24880
24797000001,96835,debit,29224
24798000001,77884,credit,17887
24799000001,99996,debit,24389
24800000001,68972,credit,37847
24801000001,80256,credit,48104
24802000001,45536,debit,30569
24803000001,2860,debit,37683
24804000001,29882,debit,23095
24805000001,88328,credit,49943
24806000001,47166,credit,17658
24807000001,43689,debit,36269
24808000001,74979,debit,30129
24809000001,88199,debit,13100
24810000001,12458,debit,6135
24811000001,42187,credit,6338
24812000001,47747,credit,28611
24813000001,11506,debit,33102
24814000001,44191,debit,2412
24815000001,22903,credit,28532
24816000001,94515,debit,49624
24817000001,48765,debit,40957
24818000001,93368,debit,18189
24819000001,57885,debit,35926
24820000001,35584,credit,13952
24821000001,13268,debit,20507
24822000001,30483,debit,2682
24823000001,86934,credit,35920
24824000001,90495,credit,49418
24825000001,20080,debit,46637
24826000001,22583,credit,34116
24827000001,40073,debit,8172
24828000001,25065,debit,22861
24829000001,48547,credit,25036
24830000001,26345,debit,8390
24831000001,65420,credit,43369
24832000001,56048,debit,28531
24833000001,67338,credit,3979
24834000001,81621,debit,10252
24835000001,44527,debit,11855
24836000001,62826,credit,39252
24837000001,43077,credit,23877
24838000001,37568,credit,22752
24839000001,12637,credit,15508
24840000001,83541,debit,021
24841000001,38199,credit,49297
24842000001,66518,credit,41360
24843000001,21519,debit,24611
24844000001,55276,debit,21494
24845000001,22107,debit,5909
24846000001,93125,debit,45005
24847000001,9951,credit,10212
24848000001,28096,debit,1751
24849000001,76435,debit,12616
24850000001,63571,credit,25527
24851000001,71433,credit,11666
24852000001,88882,debit,34018
24853000001,41518,debit,49559
24854000001,2170,credit,48495
24855000001,17472,debit,42625
24856000001,87980,debit,28263
24857000001,82296,debit,25022
24858000001,78302,credit,15677
24859000001,99916,credit,47128
24860000001,87149,credit,31628
24861000001,1939,debit,40069
24862000001,44824,credit,41746
24863000001,4074,credit,37656
24864000001,64138,credit,22593
24865000001,19670,credit,315
24866000001,94575,debit,1145
24867000001,4894,credit,24049
24868000001,34612,credit,23439
24869000001,21681,debit,41333
24870000001,15619,credit,15389
24871000001,22138,debit,48728
24872000001,74482,credit,10116
24873000001,97628,debit,42642
24874000001,8293,debit,8167
24875000001,98398,debit,29710
24876000001,14470,debit,4830
24877000001,55234,debit,23041
24878000001,17948,credit,28178
24879000001,7020,credit,20199
24880000001,77963,credit,29249
24881000001,32190,credit,12550
24882000001,68039,credit,29934
24883000001,55937,credit,42324
24884000001,23786,credit,47973
24885000001,65201,debit,41919
24886000001,75791,credit,6190
24887000001,65173,debit,39256
24888000001,69956,credit,33963
24889000001,32339,credit,16933
24890000001,67540,credit,44542
24891000001,71820,credit,39647
24892000001,53693,credit,12249
24893000001,76197,debit,36202
24894000001,89033,credit,45946
24895000001,47293,credit,24672
24896000001,25749,debit,15333
24897000001,30352,credit,20908
24898000001,31152,debit,4764
24899000001,21818,credit,10887
24900000001,50325,credit,39894
24901000001,13678,debit,44715
24902000001,30631,debit,27543
24903000001,876,credit,2194
24904000001,7505,credit,33436
24905000001,75822,debit,10215
24906000001,59658,credit,47230
24907000001,95116,credit,2364
24908000001,97963,credit,36043
24909000001,27041,credit,44051
24910000001,41316,credit,45031
24911000001,2294,debit,27925
24912000001,51090,debit,7590
24913000001,40595,debit,12189
24914000001,6207,debit,8325
24915000001,42189,credit,7458
24916000001,3797,credit,15800
24917000001,80094,debit,30144
24918000001,11909,credit,12509
24919000001,20724,debit,40577
24920000001,64182,credit,38670
24921000001,23223,credit,29973
24922000001,85396,credit,22883
24923000001,34187,debit,47780
24924000001,77014,debit,31219
24925000001,36114,debit,20224
24926000001,99623,credit,31781
24927000001,79336,debit,1761
24928000001,98201,debit,36657
24929000001,56464,debit,19128
24930000001,46379,debit,38314
24931000001,89823,debit,25450
24932000001,33583,credit,16349
24933000001,6734,debit,47361
24934000001,14359,credit,34868
24935000001,2421,debit,13897
24936000001,84722,credit,46757
24937000001,67897,credit,300
24938000001,60112,debit,48881
24939000001,48388,debit,23588
24940000001,57430,debit,38882
24941000001,49612,credit,25380
24942000001,79424,credit,44014
24943000001,92822,credit,17204
24944000001,61538,debit,18715
24945000001,38893,credit,18813
24946000001,86274,debit,3335
24947000001,85557,credit,43465
24948000001,44413,credit,16868
24949000001,91577,debit,41358
24950000001,2119,debit,49801
24951000001,96180,debit,8954
24952000001,44275,debit,13774
24953000001,7122,credit,37460
24954000001,9155,credit,5724
24955000001,27931,debit,3609
24956000001,13185,debit,7649
24957000001,74602,debit,12821
24958000001,65480,debit,31347
24959000001,28805,credit,37855
24960000001,1947,credit,16815
24961000001,84872,credit,45982
24962000001,24167,credit,9287
24963000001,97735,debit,1001
24964000001,77183,debit,49619
24965000001,4227,credit,9091
24966000001,94734,debit,12584
24967000001,53930,credit,36199
24968000001,12979,debit,45813
24969000001,10884,debit,6406
24970000001,34449,debit,1667
24971000001,53729,credit,28622
24972000001,64551,debit,11155
24973000001,79882,credit,47399
24974000001,16967,debit,45171
24975000001,79747,debit,46257
24976000001,79185,debit,24240
24977000001,64824,credit,1523
24978000001,36076,credit,41666
24979000001,36430,credit,19934
24980000001,24448,debit,1415
24981000001,50844,credit,28376
24982000001,31925,debit,19739
24983000001,72835,debit,20455
24984000001,63903,credit,11524
24985000001,44052,credit,46486
24986000001,20008,debit,45350
24987000001,61763,debit,17994
24988000001,37624,debit,34911
24989000001,45547,credit,31629
24990000001,66141,credit,46226
24991000001,98681,credit,14145
24992000001,33149,credit,27949
24993000001,18349,debit,19201
24994000001,81586,debit,13400
24995000001,78279,credit,35260
24996000001,28299,credit,20207
24997000001,45179,debit,8807
24998000001,22573,debit,4393
24999000001,16957,debit,24734
25000000001,36856,credit,16405
25001000001,74435,credit,40069
25002000001,54200,debit,14485
25003000001,89946,credit,27859
25004000001,84800,debit,2337
25005000001,95462,debit,24128
25006000001,86809,debit,17643
25007000001,59036,debit,9575
25008000001,13990,debit,20794
25009000001,51659,credit,21770
25010000001,14490,debit,23585
25011000001,50605,debit,33049
25012000001,13702,credit,48279
25013000001,41217,debit,32094
25014000001,17095,credit,44596
25015000001,11353,credit,43682
25016000001,87097,debit,15602
25017000001,90330,debit,27247
25018000001,73282,credit,41381
25019000001,26714,debit,31609
25020000001,83385,credit,42104
25021000001,77718,debit,2849
25022000001,17912,debit,18507
25023000001,18144,debit,6158
25024000001,25367,credit,5440
25025000001,31167,debit,22473
25026000001,62687,debit,8543
25027000001,79014,credit,16834
25028000001,67724,credit,15451
25029000001,60131,credit,33664
25030000001,88011,credit,1257
25031000001,72065,credit,18188
25032000001,62988,debit,18549
25033000001,35085,credit,48763
25034000001,7248,debit,15309
25035000001,35453,debit,37157
25036000001,72142,debit,29872
25037000001,10013,credit,15831
25038000001,729,credit,24121
25039000001,29755,credit,21315
25040000001,70371,debit,28692
25041000001,90360,credit,14400
25042000001,75989,debit,15666
25043000001,22949,debit,34617
25044000001,68540,debit,6263
25045000001,69762,credit,1505
25046000001,62216,credit,13630
25047000001,25158,credit,4963
25048000001,6495,credit,48873
25049000001,35430,debit,38309
25050000001,38497,credit,43053
25051000001,80074,credit,40815
25052000001,92696,credit,19127
25053000001,37608,debit,37556
25054000001,45152,debit,27817
25055000001,6158,debit,21021
25056000001,92801,debit,21249
25057000001,26535,debit,18599
25058000001,65462,credit,7434
25059000001,5711,debit,3252
25060000001,59846,credit,28080
25061000001,92150,credit,49711
25062000001,66223,credit,44317
25063000001,9729,credit,49159
25064000001,83585,credit,47449
25065000001,63108,debit,19446
25066000001,13591,debit,46508
25067000001,75240,debit,2434
25068000001,20233,credit,3699
25069000001,84211,credit,32252
25070000001,64050,credit,12899
25071000001,51028,debit,24811
25072000001,1212,credit,9379
25073000001,63665,credit,36834
25074000001,44558,debit,24799
25075000001,91360,debit,37473
25076000001,21560,debit,42255
25077000001,63122,debit,11173
25078000001,6987,credit,49303
25079000001,36322,debit,8082
25080000001,63781,credit,1714
25081000001,42337,credit,3203
25082000001,84175,credit,15832
25083000001,23190,debit,22718
25084000001,72636,credit,44573
25085000001,68086,debit,36506
25086000001,37250,credit,34170
25087000001,94331,debit,13174
25088000001,68087,debit,38398
25089000001,82893,credit,13327
25090000001,17747,credit,8026
25091000001,4995,credit,40303
25092000001,51599,credit,46263
25093000001,91334,debit,14060
25094000001,1004,credit,38054
25095000001,39324,debit,22029
25096000001,23705,credit,32981
25097000001,69007,credit,16053
25098000001,39237,debit,44003
25099000001,50103,debit,19743
25100000001,88287,debit,48458
25101000001,81126,credit,32745
25102000001,91088,credit,3973
25103000001,19183,debit,1432
25104000001,63320,credit,18575
25105000001,41955,debit,15332
25106000001,4086,debit,19870
25107000001,46481,credit,4504
25108000001,89431,debit,21490
25109000001,75721,debit,43047
25110000001,911,debit,17189
25111000001,49960,debit,47485
25112000001,51779,credit,30920
25113000001,4724,debit,37166
25114000001,17280,credit,1570
25115000001,2420,credit,6782
25116000001,93746,debit,31949
25117000001,51488,debit,16349
25118000001,52562,debit,33514
25119000001,99315,debit,6979
25120000001,23409,debit,38449
25121000001,70765,credit,24074
25122000001,70471,debit,6249
25123000001,69620,credit,32269
25124000001,39824,debit,19184
25125000001,51721,debit,46502
25126000001,73215,debit,7635
25127000001,5102,credit,33515
25128000001,10132,credit,41646
25129000001,82189,debit,42730
25130000001,34939,debit,42624
25131000001,66665,debit,42249
25132000001,67842,debit,27683
25133000001,82165,credit,1231
25134000001,3608,debit,5158
25135000001,42672,credit,11749
25136000001,39378,credit,31281
25137000001,51425,credit,12001
25138000001,77579,credit,5632
25139000001,65887,debit,30961
25140000001,97303,debit,15336
25141000001,53838,debit,43113
25142000001,97152,debit,27858
25143000001,59218,credit,28907
25144000001,5302,debit,13476
25145000001,27067,credit,4349
25146000001,99733,credit,16417
25147000001,72925,credit,41120
25148000001,18991,credit,18494
25149000001,1219,debit,16443
25150000001,29905,debit,36053
25151000001,83354,debit,38222
25152000001,28502,credit,19390
25153000001,30458,debit,43142
25154000001,41541,credit,312
25155000001,20990,credit,26184
25156000001,45087,debit,45650
25157000001,46537,debit,30783
25158000001,96175,credit,147
25159000001,54353,debit,38638
25160000001,93878,credit,10769
25161000001,61655,credit,18103
25162000001,99264,debit,6146
25163000001,83443,credit,43334
25164000001,76968,debit,32488
